org_pac_id,facility_name,cbsa_title,rural,inland_empire,practice_size,incentive_ptcpt
9436253515,RIVERSIDE FACULTY MEDICAL GROUP INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,No Meaningful Attest
9537108279,EMERGENCY AND ACUTE CARE MEDICAL CORPORATION,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,No Meaningful Attest
4789632167,HARVARD EYE ASSOCIATES FKA ROGER OHANESIAN MD AND EDWARD KIM MD INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
5597861880,SAINT AGNES PATHOLOGY MEDICAL GROUP,"Fresno, CA",urban,CA other,small,No Meaningful Attest
8729059878,ST. HELENA HOSPITAL,"Napa, CA",urban,CA other,medium,No Meaningful Attest
6002975489,COMFORT ANESTHESIA ASSOCIATES INC,"Bakersfield-Delano, CA",urban,CA other,medium,No Meaningful Attest
840298543,LPCH MEDICAL GROUP DIV OF LUCILE,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,medium,Meaningfully Attested
6103739131,CEP AMERICA - CALIFORNIA,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,No Meaningful Attest
6507181708,UNIVERSITY FACULTY ASSOCIATES INC,"Fresno, CA",urban,CA other,medium,No Meaningful Attest
3375456619,REGENTS OF THE UNIV OF CA,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,No Meaningful Attest
1355302134,TORRANCE HEALTH ASSOCIATION INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
8022191402,LAKE TAHOE EYE CARE OPTOMETRY INC,"Sacramento-Roseville-Folsom, CA",urban,CA other,small,Meaningfully Attested
6103728407,ALLIED ANESTHESIA MEDICAL GROUP INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,Meaningfully Attested
NA,,"Fresno, CA",urban,CA other,NA,Meaningfully Attested
1456264555,COUNTY OF TULARE,"Visalia, CA",urban,CA other,medium,Meaningfully Attested
NA,,"Fresno, CA",urban,CA other,NA,Meaningfully Attested
NA,,"Vallejo, CA",urban,CA other,NA,Meaningfully Attested
NA,,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,NA,Meaningfully Attested
3173434396,CLINICAS DEL CAMINO REAL INC,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,medium,No Meaningful Attest
547366106,DESERT TRAUMA SURGEONS INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
8628972759,SHARP REES-STEALY MEDICAL GROUP INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,No Meaningful Attest
8325190168,ILYA KAMINSKY DC A PROFESSIONAL CORPORATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
8921910225,PERMANENTE MEDICAL GROUP INC,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
941106645,CEDARS-SINAI MEDICAL CARE FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
6901709435,CENTRO DE SALUD DE LA COMUNIDAD DE SAN YSIDRO INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,No Meaningful Attest
NA,,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,NA,No Meaningful Attest
6608280268,COMMUNITY HEALTH PARTNERS,"Fresno, CA",urban,CA other,large,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
5092979781,STARLIGHT INPATIENT SERVICES A MEDICAL CORPORATION,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,Meaningfully Attested
8426062027,HOSPITALIST MEDICINE PHYSICIANS OF CALIFORNIA INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
446157747,USC CARE MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,No Meaningful Attest
1254244973,COUNTY OF SANTA CLARA,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,No Meaningful Attest
4587632575,"FULLERTON RADIOLOGY MEDICAL GROUP, INC","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
6002703436,COUNTY OF SAN JOAQUIN,"Stockton-Lodi, CA",urban,CA other,medium,No Meaningful Attest
7911007851,RADIOLOGY ASSOCIATES OF WICHITA FALLS PA,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,No Meaningful Attest
9032195128,RADIOLOGY CONSULTANTS LTD,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,No Meaningful Attest
7618005166,LAKESIDE MEDICAL ORGANIZATION A MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
5496668410,UNIVERSITY OF CALIFORNIA SFGH MEDICAL GROUP,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,No Meaningful Attest
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
7416869896,LOS ANGELES COUNTY DEPARTMENT OF MENTAL HEALTH,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
4587965058,PREMIER HEALTH PARTNERS OF SANTA MONICA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
6507033388,BSP PHYSICAL THERAPY INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
2466345632,COUNTY OF MONTEREY,"Salinas, CA",urban,CA other,medium,No Meaningful Attest
2466345632,COUNTY OF MONTEREY,"Salinas, CA",urban,CA other,medium,Meaningfully Attested
2668469479,RADIOLOGY MEDICAL GROUP OF SANTA CRUZ COUNTY INC,"Santa Cruz-Watsonville, CA",urban,CA other,medium,Meaningfully Attested
446169114,CEDARS-SINAI MEDICAL CENTER,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,No Meaningful Attest
5597663740,JULES STEIN EYE INSTITUTE MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
4183524408,BUNCKE MEDICAL CLINIC INC.,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,Meaningfully Attested
1355420191,"SONOMA VALLEY EMERGENCY PHYSICIANS MEDICAL GROUP, INC","Santa Rosa-Petaluma, CA",urban,CA other,small,No Meaningful Attest
5698664977,NAPA VALLEY EMERGENCY MEDICAL GROUP,"Santa Rosa-Petaluma, CA",urban,CA other,medium,No Meaningful Attest
6901961119,"S LEVINE AND D DUBE ASSOCIATES IN OBSTETRICS AND GYNECOLOGY, INC","San Francisco-Oakland-Fremont, CA",urban,CA other,small,No Meaningful Attest
8820073455,STOCKTON PATHOLOGY MEDICAL GROUP,"Stockton-Lodi, CA",urban,CA other,small,No Meaningful Attest
1153376504,"SIMS PHYSICAL THERAPY, INC.","Santa Maria-Santa Barbara, CA",urban,CA other,small,No Meaningful Attest
2264482413,SAN DIEGO DIGESTIVE DISEASE CONSULTANTS INC A MEDICAL GROUP,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,No Meaningful Attest
2365479565,ASSOCIATED GASTROENTEROLOGY MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
3072588383,EAST BAY CENTER FOR DIGESTIVE HEALTH MEDICAL ASSOCIATES INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,No Meaningful Attest
8123008935,SAN DIEGO GASTROENTEROLOGY MEDICAL ASSOCIATES,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,No Meaningful Attest
8123216884,"OM P. CHAURASIA, MD, INC.","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
9032370341,"DUONG CHRISTOPHER BUI, MD, INC.","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
6002729175,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
1456610930,SO CAL REGENERATIVE MEDICAL CLINICS INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
6103150347,SV HOSPITALIST MEDICAL GROUP INC,"Santa Rosa-Petaluma, CA",urban,CA other,small,No Meaningful Attest
9537108600,CAMPBELL AND VERDUCCI,"Santa Rosa-Petaluma, CA",urban,CA other,small,No Meaningful Attest
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
4880667609,"PINNACLE MEDICAL GROUP, INC.","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,No Meaningful Attest
4486567229,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,No Meaningful Attest
1850334384,"ANESTHESIA CARE ASSOCIATES MEDICAL GROUP, INC","San Francisco-Oakland-Fremont, CA",urban,CA other,medium,No Meaningful Attest
5597679233,UCLA PATHOLOGY AND LABORATORY MEDICINE GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
2163706854,VILLAGE DOCTOR A MEDICAL CORPORATION,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,No Meaningful Attest
4284538778,SUTTER BAY MEDICAL FOUNDATION,"Santa Cruz-Watsonville, CA",urban,CA other,large,No Meaningful Attest
5092606376,MOUNTAIN VIEW EMERGENCY PHYSICIANS MEDICAL GROUP INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,No Meaningful Attest
5890916548,JAM PHYSICAL THERAPY PC,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,No Meaningful Attest
9739091364,PACIFIC CENTRAL COAST HEALTH CENTERS,"San Luis Obispo-Paso Robles, CA",urban,CA other,medium,Meaningfully Attested
6901852193,CYPRESS COAST ANESTHESIA MEDICAL GROUP INC,"Salinas, CA",urban,CA other,medium,Meaningfully Attested
4587902952,NES WESTERN GROUP A PROFESSIONAL CORPORATION,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,No Meaningful Attest
1355248584,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,No Meaningful Attest
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
8325456536,THIRD OPTOMETRIC CARE OF CALIFORNIA,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
NA,,"Red Bluff, CA",urban,CA other,NA,No Meaningful Attest
2062320559,DIGNITY HEALTH,"Red Bluff, CA",urban,CA other,medium,No Meaningful Attest
6406892470,MERCED HEART ASSOCIATES,"Merced, CA",urban,CA other,small,No Meaningful Attest
3870579816,SHASTA COMMUNITY HEALTH CENTER,"Redding, CA",urban,CA other,medium,No Meaningful Attest
941630123,IAN AHWAH MD PROFESSIONAL CORPORATION,"Vallejo, CA",urban,CA other,medium,No Meaningful Attest
941630123,IAN AHWAH MD PROFESSIONAL CORPORATION,"Napa, CA",urban,CA other,medium,No Meaningful Attest
941630123,IAN AHWAH MD PROFESSIONAL CORPORATION,"Santa Rosa-Petaluma, CA",urban,CA other,medium,No Meaningful Attest
2961683693,VALLEJO EMERGENCY PHYSICIANS MEDICAL GROUP INC,"Vallejo, CA",urban,CA other,small,No Meaningful Attest
8224197108,EMPIRE ANESTHESIA INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,No Meaningful Attest
8426951328,PIH HEALTH PHYSICIANS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,No Meaningful Attest
446299184,AMBULATORY CONSULTANTS MEDICAL GROUP INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,No Meaningful Attest
1759344112,SOLTERO AND YASUDA ASSOCIATES CARDIOTHORACIC AND VASCULAR SURGERY MEDI,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
NA,,"Sacramento-Roseville-Folsom, CA",urban,CA other,NA,No Meaningful Attest
8729973730,SCOR PHYSICAL THERAPY INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
1456351824,SAMARITAN ANESTHESIOLOGY MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
6002729175,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,large,Meaningfully Attested
8921910225,PERMANENTE MEDICAL GROUP INC,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,No Meaningful Attest
143134353,SAN DIEGO DIAGNOSTIC RADIOLOGY MEDICAL GROUP INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,No Meaningful Attest
9830474600,"ELITE SURGICAL CLINIC, MEDICAL CORPORATION","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
143214296,HAYES CHIROPRACTIC INC,"Stockton-Lodi, CA",urban,CA other,small,No Meaningful Attest
7315842002,HEALTHCARE PARTNERS AFFILIATES MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
6507802964,BERNARDO DERMATOLOGY MEDICAL GROUP INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,No Meaningful Attest
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
9537382882,"SACSOLANO ANESTHESIA EXCHANGE MEDICAL GROUP, INC","Sacramento-Roseville-Folsom, CA",urban,CA other,medium,No Meaningful Attest
8921910225,PERMANENTE MEDICAL GROUP INC,"Modesto, CA",urban,CA other,large,No Meaningful Attest
8426968520,"COMMUNITY MEDICAL CENTERS, INC.","Stockton-Lodi, CA",urban,CA other,medium,No Meaningful Attest
NA,,"Fresno, CA",urban,CA other,NA,No Meaningful Attest
8426245101,"CITY OF ANGELS EMERGENCY MEDICAL GROUP, INC.","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
9638454630,CARE PLUS MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
6103102884,KODA PHYSICAL THERAPY AND SPORTS PERFORMANCE,"Santa Rosa-Petaluma, CA",urban,CA other,small,No Meaningful Attest
6507816386,TUOLUMNE ME-WUK INDIAN HEALTH CENTER INC,"Sonora, CA",urban,CA other,medium,No Meaningful Attest
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
1951711357,"ENCINITAS EMERGENCY MEDICINE, INC.","San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,No Meaningful Attest
1951555366,ARCADIA HOSPITALIST MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
2567623739,ONE MEDICAL GROUP INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,No Meaningful Attest
2567623739,ONE MEDICAL GROUP INC,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,medium,No Meaningful Attest
4082754056,ANESTHESIA SERVICES OF SAN JOAQUIN PC,"Stockton-Lodi, CA",urban,CA other,medium,No Meaningful Attest
4880936145,ADVANCED ANESTHESIA INCORPORATED,"Fresno, CA",urban,CA other,medium,No Meaningful Attest
5092897025,PREMIER ANESTHESIA OF CALIFORNIA PC,"Modesto, CA",urban,CA other,medium,No Meaningful Attest
7315911567,SONORA ANESTHESIA SERVICES A MEDICAL GROUP INC,"Sonora, CA",urban,CA other,small,No Meaningful Attest
6305259771,RAHMA HEALTH,"Sacramento-Roseville-Folsom, CA",urban,CA other,small,No Meaningful Attest
1153223219,ANESTHESIA SERVICE MEDICAL GROUP,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,No Meaningful Attest
9032001342,OPHTHALMOLOGY ASSOCIATES OF THE VALLEY MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
4981981032,SENIOR CARE CLINIC HOUSE CALLS,"Sacramento-Roseville-Folsom, CA",urban,CA other,small,No Meaningful Attest
8820073711,MARK TWAIN MEDICAL CENTER,NA,rural,NA,medium,No Meaningful Attest
2466447412,LAST FRONTIER HEALTHCARE DISTRICT,NA,rural,NA,medium,No Meaningful Attest
3678720604,"SAN GABRIEL ANESTHESIA ASSOCIATES, PC","San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,No Meaningful Attest
9032439336,VALLEY CHILDRENS MEDICAL GROUP,"Modesto, CA",urban,CA other,medium,No Meaningful Attest
8921902065,UCLA RADIOLOGY MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
1254632938,NUVATION PAIN GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
7315206653,GRAND AVENUE EMERGENCY PHYSICIANS MEDICAL GROUP INC,"Bakersfield-Delano, CA",urban,CA other,small,No Meaningful Attest
8921344292,EMERGENCY PHYSICIANS ASSOCIATES SAN JOSE PC,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,medium,No Meaningful Attest
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,No Meaningful Attest
8527971316,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
941106645,CEDARS-SINAI MEDICAL CARE FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
7719170687,PHILLIPS-WHITE CHIROPRACTIC CORPORATION,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
1456255959,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
9234033853,SCRIPPS HEALTH,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,No Meaningful Attest
3971688839,MANGAN PHYSICAL THERAPY INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
1052771698,SAN DIEGO EMERGENCY PHYSICIANS INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,No Meaningful Attest
6204720196,EMERGENCY SERVICES MEDICAL CORPORATION,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,No Meaningful Attest
4284547274,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,No Meaningful Attest
8921993205,PROVIDENCE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,No Meaningful Attest
8729983473,REGENTS OF THE UNIVERSITY OF,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
6002216488,FIRST OPTOMETRIC CARE OF NORTHERN CALIFORNIA PC,"Stockton-Lodi, CA",urban,CA other,medium,No Meaningful Attest
8224191374,MINUTECLINIC DIAGNOSTIC MEDICAL GROUP OF CALIFORNIA INC,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,medium,No Meaningful Attest
2567630551,"EDGAR S. MACIAS, M.D., INC","Fresno, CA",urban,CA other,small,No Meaningful Attest
6406161538,DOCTOR ON DEMAND PROFESSIONALS OF CALIFORNIA,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,No Meaningful Attest
1850796681,SOL RADIOLOGY INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
3476506528,SUTTER BAY HOSPITALS,"Clearlake, CA",urban,CA other,medium,No Meaningful Attest
8729975545,LAKE COUNTY TRIBAL HEALTH CONSORTIUM INC,"Clearlake, CA",urban,CA other,medium,No Meaningful Attest
5193625911,NORTH COUNTY NEUROLOGY ASSOCIATES MEDICAL GROUP,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
3779751656,CITY OF HOPE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,No Meaningful Attest
6103739131,CEP AMERICA - CALIFORNIA,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,No Meaningful Attest
4385533579,SAC HEALTH SYSTEM,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,No Meaningful Attest
4486800596,"REGISTERED PHYSICAL THERAPY PROVIDERS, INC.","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
941509491,BAY AREA FOOT AND ANKLE CENTERS INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,Meaningfully Attested
941509491,BAY AREA FOOT AND ANKLE CENTERS INC,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,small,Meaningfully Attested
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
4688046774,EXCELLE ANESTHESIA SERVICES INC,"Bakersfield-Delano, CA",urban,CA other,medium,No Meaningful Attest
3577476761,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
5193625911,NORTH COUNTY NEUROLOGY ASSOCIATES MEDICAL GROUP,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
1153227814,FACULTY PHYSICIANS AND SURGEONS OF LLUSM,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,large,No Meaningful Attest
7214826460,KERN RADIOLOGY MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
7214826460,KERN RADIOLOGY MEDICAL GROUP INC,"Bakersfield-Delano, CA",urban,CA other,medium,No Meaningful Attest
NA,,"Salinas, CA",urban,CA other,NA,Meaningfully Attested
6608280268,COMMUNITY HEALTH PARTNERS,"Fresno, CA",urban,CA other,large,No Meaningful Attest
7618946369,SAINT AGNES MEDICAL FOUNDATION,"Fresno, CA",urban,CA other,medium,No Meaningful Attest
1355742081,SELECT CS PHYSICAL THERAPY PC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
2567621352,"LAKE MEDICAL CENTER, INC.","San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,No Meaningful Attest
547549370,DREAM ANESTHESIA A PROFESSIONAL MEDICAL CORPORATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
3173436276,PROVIDENCE FACEY MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
9739091364,PACIFIC CENTRAL COAST HEALTH CENTERS,"Santa Maria-Santa Barbara, CA",urban,CA other,medium,No Meaningful Attest
6800294703,PACIFIC COAST CRITICAL CARE,"Santa Maria-Santa Barbara, CA",urban,CA other,small,No Meaningful Attest
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
3274872064,HOAG CLINIC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,No Meaningful Attest
5294788030,PAVILION FAMILY PHYSICIANS MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
9537143078,ANESTHESIA MEDICAL GROUP OF SANTA MARIA INC,"Santa Maria-Santa Barbara, CA",urban,CA other,medium,No Meaningful Attest
5890189294,PENINSULA SPORT PHYSICAL THERAPY,"Salinas, CA",urban,CA other,small,No Meaningful Attest
